delta,theta,alpha,beta,gamma,f1,f2,f3,f4,beta_alpha,gamma_power,theta_alpha,stress_index,engagement_index,is_focus,is_memory,is_relaxed,is_stressed,is_engaged,score,label
0.0,0.0,0.2148557253698286,0.12588016286680864,0.10295481014342178,0.1423927153117169,0.07725376199014929,0.31575137578096346,0.006349468050725667,0.5858795560163808,0.10295481014342178,0.0,1.06505845984733,0.5858795560163808,0,0,1,0,0,1,0
0.0,0.0,0.16129579138275082,0.0438000513346584,0.051322165212991565,0.0750545148162648,0.09029639671830943,0.3986852729806802,0.009692385643796913,0.27154942735793564,0.051322165212991565,0.0,0.5897340903820507,0.27154942735793564,0,0,1,0,0,1,0
0.0,0.0,0.09987797697484353,0.11975286606213792,0.09024824320750179,0.10740798807665529,0.03783806599714077,0.19066630490355335,0.046088241606359166,1.1989797021279063,0.09024824320750179,0.0,2.102555669172829,1.1989797021279063,0,0,1,1,1,3,1
0.0,0.0,0.07897373590748662,0.08482657745648323,0.11401701616362693,0.09066097674602,0.08674562595934553,0.3091905421437842,0.01924225690648518,1.0740976399826347,0.11401701616362693,0.0,2.5178127072566796,1.0740976399826347,0,0,1,1,1,3,1
0.0,0.0,0.08711776980522513,0.03838038703776521,0.04473047070284142,0.05215225364589924,0.034169885164961826,0.13459705630350444,0.0087009522931974,0.4405524449389466,0.04473047070284142,0.0,0.9539948500928198,0.4405524449389466,0,0,1,0,0,1,0
0.0,0.0,0.09654581180536526,0.061336347144248626,0.06878700509043284,0.07200137779607385,0.060853544948757915,0.19767460289480093,0.002816266799461035,0.6353016324133043,0.06878700509043284,0.0,1.3477747198634094,0.6353016324133043,0,0,1,1,0,2,0
0.0,0.0,0.11676943671424253,0.18566593757041777,0.09032944150742683,0.14460768834062623,0.11475032853437761,0.4436452576177756,0.010643526633320431,1.5900080773421654,0.09032944150742683,0.0,2.3635723805097437,1.5900080773421654,1,0,1,1,1,4,1
0.0,0.0,0.08844011763348839,0.05485664897579032,0.03425672948999007,0.05810253626876477,0.051703164763602094,0.2121603866958748,0.009936160325145106,0.6202618244052894,0.03425672948999007,0.0,1.0076012249763502,0.6202618244052894,0,0,1,0,0,1,0
0.0,0.0,0.23254378640128612,0.1312770159564602,0.06227072563766997,0.13934213598796913,0.10970082258941723,0.41257875559184887,0.031473089197181725,0.5645235826956995,0.06227072563766997,0.0,0.8323030784278196,0.5645235826956995,0,0,1,0,0,1,0
0.0,0.0,0.10871874102524348,0.07451430708493133,0.04411089085732884,0.07546456151310875,0.08247409766144197,0.2650139014356045,0.0018212845203527527,0.6853797330848126,0.04411089085732884,0.0,1.0911100120696273,0.6853797330848126,0,0,1,0,0,1,0
0.0,0.0,0.12345522805892353,0.07605816347058231,0.0549183543432081,0.08262247733582405,0.04729693551682279,0.21433452683989487,0.019276179035508604,0.6160739289254897,0.0549183543432081,0.0,1.060914624341816,0.6160739289254897,0,0,1,0,0,1,0
0.0,0.0,0.19976414509255844,0.09061252559298555,0.12469809806695181,0.12642182358637033,0.07108272395494354,0.25677789523848915,0.02518377412892057,0.45359527334461414,0.12469809806695181,0.0,1.0778187734410631,0.45359527334461414,0,0,1,0,0,1,0
0.0,0.0,0.0820472133115136,0.0872656640112606,0.07161334852974445,0.08204797246594482,0.04354684922479807,0.16890829168570387,0.014489361752895983,1.0635900586882718,0.07161334852974445,0.0,1.9364103876069414,1.0635900586882718,0,0,1,1,1,3,1
0.0,0.0,0.10794737158717793,0.07237211184968008,0.0344004402455116,0.0717730088830124,0.12617300448087798,0.40246770984839886,0.0013759336116206376,0.6704326409521902,0.0344004402455116,0.0,0.9891075754576188,0.6704326409521902,0,0,1,0,0,1,0
0.0,0.0,0.07370595387920635,0.04535862228213652,0.026366295574318348,0.04769737350444942,0.030881165293726268,0.12734705567165555,0.007721030979022387,0.615391355834239,0.026366295574318348,0.0,0.9731092397876092,0.615391355834239,0,0,1,0,0,1,0
0.0,0.0,0.11550884123526378,0.08746863088909775,0.10872661633413236,0.0997931798368979,0.05454688887372682,0.21784501715481844,0.04015326503541956,0.7572396425595174,0.10872661633413236,0.0,1.6985154262625204,0.7572396425595174,0,0,1,1,0,2,0
0.0,0.0,0.220460804693197,0.1260678239856692,0.06479126479023473,0.13434692936369255,0.0882538265320758,0.31168119833918045,0.014632064079289884,0.5718352172663649,0.06479126479023473,0.0,0.8657240606440225,0.5718352172663649,0,0,1,0,0,1,0
0.0,0.0,0.11166745076613895,0.11338004298495415,0.061482928398071804,0.09997761628352979,0.10066592030891382,0.34321640267699394,0.003677162234134729,1.0153274466250068,0.061482928398071804,0.0,1.5659120385688146,1.0153274466250068,0,0,1,1,1,3,1
0.0,0.0,0.05877000572295828,0.05294031180116083,0.033028350545527566,0.049419744967701865,0.025600340477625435,0.08846248914092988,0.00562360560591516,0.9007896181106231,0.033028350545527566,0.0,1.4627733742032194,0.9007896181106231,0,0,1,1,0,2,0
0.0,0.0,0.07904550297474819,0.08596816485085952,0.11228895417015868,0.09081769671165646,0.043261795595770376,0.17748041378163432,0.02483661209970525,1.0875644287302944,0.11228895417015868,0.0,2.508107399568991,1.0875644287302944,0,0,1,1,1,3,1
0.0,0.0,0.11814796584144488,0.11430464511874586,0.08059079238803887,0.10683701211674386,0.052560028579841454,0.21561675476547676,0.02967227039260301,0.9674620874137987,0.08059079238803887,0.0,1.6495737911775978,0.9674620874137987,0,0,1,1,0,2,0
0.0,0.0,0.1254912868689807,0.12688233051835446,0.09998774951489046,0.11981092435514504,0.04875675172632776,0.24443595391062176,0.04696782474551641,1.0110767257817608,0.09998774951489046,0.0,1.807840829852013,1.0110767257817608,0,0,1,1,1,3,1
0.0,0.0,0.08597478997717392,0.04524011000230946,0.03738458278345442,0.05345989819131182,0.036022964997934184,0.11400280613060625,0.00532549824051053,0.5261959211345478,0.03738458278345442,0.0,0.9610227810375485,0.5261959211345478,0,0,1,0,0,1,0
0.0,0.0,0.08379578750704514,0.09023689239494143,0.029702718428998166,0.07349307268148153,0.045037937445451426,0.1646359829919326,0.022324605683906797,1.0768538398605656,0.029702718428998166,0.0,1.4313151421688544,1.0768538398605656,0,0,1,1,1,3,1
0.0,0.0,0.07566587903808367,0.07975563380545304,0.06659877381333677,0.07544398011558164,0.05319678008723006,0.1670960415744626,0.008120666392690164,1.0540362549552424,0.06659877381333677,0.0,1.9341937909865243,1.0540362549552424,0,0,1,1,1,3,1
0.0,0.0,0.17113278843967356,0.1495842891990131,0.05241325039218702,0.13067865430747166,0.1321675625696299,0.40878666255591994,0.005264533116697463,0.8740780564893713,0.05241325039218702,0.0,1.1803486700839698,0.8740780564893713,0,0,1,0,0,1,0
0.0,0.0,0.12639722281308305,0.14186295564323345,0.07064413305621714,0.1201918167889418,0.11508471365450765,0.4560031837017125,0.021076412616319307,1.122349290092627,0.07064413305621714,0.0,1.681250605981263,1.122349290092627,0,0,1,1,1,3,1
0.0,0.0,0.07157738034606731,0.02374609455185833,0.011738222468756217,0.03270194797963505,0.06001449089048421,0.25583552227261547,0.0031304457625714794,0.33174953717939215,0.011738222468756217,0.0,0.49574070898300426,0.33174953717939215,0,0,1,0,0,1,0
0.0,0.0,0.13262138096752457,0.10773371221419237,0.09555432934756888,0.11091078368586953,0.049431294725330956,0.18838162934803737,0.022522374094886624,0.8123343241784603,0.09555432934756888,0.0,1.5328335992666327,0.8123343241784603,0,0,1,1,0,2,0
0.0,0.0,0.14344497247589044,0.08809121958393683,0.07632128267101186,0.098987173578694,0.04571741940604133,0.2226346506047898,0.04416942753790959,0.6141073050952524,0.07632128267101186,0.0,1.1461632516910307,0.6141073050952524,0,0,1,0,0,1,0
0.0,0.0,0.11271350925779451,0.0918193730128222,0.07330849964575692,0.09241518873229895,0.055910288998919415,0.23010824600526184,0.006471416894650144,0.8146189307608829,0.07330849964575692,0.0,1.465009906407946,0.8146189307608829,0,0,1,1,0,2,0
0.0,0.0,0.0735821778222016,0.11271809288330817,0.06601150792636283,0.0912574678787952,0.052247201235400824,0.22663607329345584,0.02575603088220751,1.5318459492965624,0.06601150792636283,0.0,2.4289464806960877,1.5318459492965624,1,0,1,1,1,4,1
0.0,0.0,0.09220910220401796,0.10110838468483671,0.06697141731656353,0.09034932222256374,0.05257889743653932,0.23904232361946667,0.027947329218350456,1.0965000826170976,0.06697141731656353,0.0,1.8227916246044062,1.0965000826170976,0,0,1,1,1,3,1
0.0,0.0,0.17018826025675318,0.11024644881383225,0.08298014258686594,0.11841532511782088,0.07590653586070967,0.2774326372708236,0.019227761046164055,0.647787343616811,0.08298014258686594,0.0,1.1353630135602573,0.647787343616811,0,0,1,0,0,1,0
0.0,0.0,0.10484456428411651,0.07996706339210974,0.050009172587559984,0.07869696591397399,0.042718481790794384,0.15664604921279932,0.016301417165086565,0.7627128905082757,0.050009172587559984,0.0,1.239692273747058,0.7627128905082757,0,0,1,0,0,1,0
0.0,0.0,0.035193689131925256,0.03102579655451418,0.02813616173375608,0.03134536099367742,0.015445658184159411,0.07246457905753714,0.010164753433939725,0.8815476800552429,0.02813616173375608,0.0,1.6809910741505651,0.8815476800552429,0,0,1,1,0,2,0
0.0,0.0,0.038941377418973876,0.04527896679616885,0.03509978787479228,0.04114977472152596,0.063197417756138,0.1766798124645223,0.0010221625530775662,1.1627170654996426,0.03509978787479228,0.0,2.0640433378317122,1.1627170654996426,0,0,1,1,1,3,1
0.0,0.0,0.06397340437737044,0.07400971076949277,0.059307910183190544,0.06782518402488664,0.045064275516349346,0.19966702332125913,0.020987344758279004,1.156864397406912,0.059307910183190544,0.0,2.0839212533542795,1.156864397406912,0,0,1,1,1,3,1
0.0,0.0,0.09338065298217577,0.06997675900314514,0.03489191991126869,0.06705652272493369,0.07367320535498197,0.24674678003397396,0.006786322440143238,0.7493630361897958,0.03489191991126869,0.0,1.12301159344899,0.7493630361897958,0,0,1,0,0,1,0
0.0,0.0,0.04958490203220419,0.03848294761618832,0.027354709089392432,0.038476376588493316,0.025651409319051667,0.07649963022639905,0.004175499726395025,0.7760864689160052,0.027354709089392432,0.0,1.3277495015180254,0.7760864689160052,0,0,1,1,0,2,0
0.0,0.0,0.08944558115209811,0.07475676760509208,0.05143700167828626,0.07259902951014212,0.08232265103581185,0.2769500526429282,0.009179700667468765,0.8357699829574597,0.05143700167828626,0.0,1.410828314039125,0.8357699829574597,0,0,1,1,0,2,0
0.0,0.0,0.07237118118280125,0.04245692864064898,0.07017094494056564,0.056863995851166214,0.026749672968873206,0.099226684317133,0.01199342907809521,0.5866470782939257,0.07017094494056564,0.0,1.5562315760075482,0.5866470782939257,0,0,1,1,0,2,0
0.0,0.0,0.09390387971180351,0.1505978203084318,0.0696518449938181,0.11618784133062132,0.08976353666862853,0.32834613878395696,0.01792162177606997,1.6037273118353421,0.0696518449938181,0.0,2.3454549537596106,1.6037273118353421,1,0,1,1,1,4,1
0.0,0.0,0.07955697830435203,0.08650213868262291,0.09125800483495847,0.08595481512613908,0.032094205325925725,0.13373486942101162,0.021013309482811795,1.0872842740134212,0.09125800483495847,0.0,2.2343471680181874,1.0872842740134212,0,0,1,1,1,3,1
0.0,0.0,0.0873794643359499,0.042539994809379415,0.04738871732409663,0.05496204281970134,0.036725827059494225,0.14415371123075096,0.024236359759671717,0.48683644717000774,0.04738871732409663,0.0,1.0291626717355147,0.48683644717000774,0,0,1,0,0,1,0
0.0,0.0,0.09295854169121039,0.054416985883713506,0.053017579514202655,0.06370252324321002,0.031663762969831255,0.13967879168500405,0.009690640385375529,0.5853835431383028,0.053017579514202655,0.0,1.1557131569644392,0.5853835431383028,0,0,1,0,0,1,0
0.0,0.0,0.1622991077511233,0.08416658564182494,0.08978268378516811,0.10510374070498532,0.05522117097724682,0.19867518542061685,0.021103230646184048,0.5185861353270876,0.08978268378516811,0.0,1.0717754401847532,0.5185861353270876,0,0,1,0,0,1,0
0.0,0.0,0.12074375249358843,0.05647316895394721,0.07978896530476008,0.07836976392656074,0.05213195004685617,0.233584837011074,0.02250701555566696,0.4677070248410667,0.07978896530476008,0.0,1.1285139225072562,0.4677070248410667,0,0,1,0,0,1,0
0.0,0.0,0.17319403889263835,0.09801398128747302,0.09775066548992689,0.11674316673937785,0.05987273709432151,0.23267845229566567,0.03303188508432561,0.565916794812066,0.09775066548992689,0.0,1.1303132470136874,0.565916794812066,0,0,1,0,0,1,0
0.0,0.0,0.14253211305226432,0.09581946380708868,0.056631119152017725,0.09770053995461483,0.0719125131838193,0.2946539920754272,0.027911184592662126,0.6722610750243939,0.056631119152017725,0.0,1.0695801115576948,0.6722610750243939,0,0,1,0,0,1,0
0.0,0.0,0.13366010263247463,0.12586975089667107,0.07435129233551768,0.11493772419033361,0.0647884709693248,0.2073430634777839,0.019317635831248948,0.9417081590503762,0.07435129233551768,0.0,1.4979753966472409,0.9417081590503762,0,0,1,1,0,2,0
0.0,0.0,0.1701835929029351,0.1268245622130772,0.11224686127942105,0.13401989465212763,0.08547947065508096,0.2862536059818932,0.0031605537447562614,0.7452176489643317,0.11224686127942105,0.0,1.404777127086074,0.7452176489643317,0,0,1,1,0,2,0
0.0,0.0,0.247372082905206,0.14585915127596838,0.074378429539956,0.15336720374927468,0.11795716745041669,0.5278147098838198,0.018215257404933564,0.5896322654145115,0.074378429539956,0.0,0.8903053567081912,0.5896322654145115,0,0,1,0,0,1,0
0.0,0.0,0.04726109423175127,0.03930827936259236,0.01278116761287822,0.03466470514245355,0.03942486107380584,0.14297481981807048,0.003328948126755794,0.8317083701336401,0.01278116761287822,0.0,1.1021400516034736,0.8317083701336401,0,0,1,0,0,1,0
0.0,0.0,0.17097963893015375,0.05922960854853569,0.026449664561486314,0.07897213014717787,0.1381545101199613,0.5704333546565484,0.0014855413842441852,0.34641120140351805,0.026449664561486314,0.0,0.5011051171999791,0.34641120140351805,0,0,1,0,0,1,0
0.0,0.0,0.14339993388738068,0.12013044464439067,0.07273348847037096,0.11409857791163326,0.06884063418075609,0.27979946339173406,0.01603641127011067,0.8377242838511402,0.07273348847037096,0.0,1.3449280132737944,0.8377242838511402,0,0,1,1,0,2,0
0.0,0.0,0.12415492917727336,0.10624984461345544,0.07504512695791202,0.10292493634052408,0.05725947730525274,0.2399379278005,0.01623690361892313,0.8557774511255833,0.07504512695791202,0.0,1.4602200053813728,0.8557774511255833,0,0,1,1,0,2,0
0.0,0.0,0.11126503168523169,0.11329855882831585,0.09042242290898753,0.10707114306271273,0.05373224173493396,0.19976909684522492,0.02129355556592824,1.018267274497882,0.09042242290898753,0.0,1.8309359887447412,1.018267274497882,0,0,1,1,1,3,1
0.0,0.0,0.08179739504059827,0.052914905887888296,0.051071202378863964,0.059674602298809706,0.044188233274949,0.15541219461203462,0.011889473361395205,0.6468941824790757,0.051071202378863964,0.0,1.2712487600171343,0.6468941824790757,0,0,1,0,0,1,0
0.0,0.0,0.18857513800170492,0.12613933553889162,0.08356662600656928,0.13110510877151435,0.08941616392882883,0.3296861453953182,0.014321519843640752,0.6689040133898129,0.08356662600656928,0.0,1.1120492962029211,0.6689040133898129,0,0,1,0,0,1,0
0.0,0.0,0.04389784387794772,0.07717769339048944,0.043060622602728846,0.06032846331541386,0.036128287250085434,0.1458863878441214,0.011388415147891203,1.7580803176745872,0.043060622602728846,0.0,2.738985936110704,1.7580803176745872,1,0,1,1,1,4,1
0.0,0.0,0.1662734858121445,0.19491131167282805,0.12911205976465123,0.171302042230613,0.11029464893304197,0.3562394026810321,0.04201016877639706,1.1722262181164536,0.12911205976465123,0.0,1.9487257461951086,1.1722262181164536,0,0,1,1,1,3,1
0.0,0.0,0.12745244349330556,0.08743137588125194,0.07369369111345858,0.09400222159231701,0.04047195663757222,0.19066745591192744,0.03357998689961758,0.6859867688537127,0.07369369111345858,0.0,1.2641876325858041,0.6859867688537127,0,0,1,0,0,1,0
0.0,0.0,0.13336542025152925,0.08250241553077459,0.05168990945778606,0.08751504019271611,0.06174178624106811,0.2642840108767354,0.005416491857453561,0.6186146060993083,0.05168990945778606,0.0,1.0061927487854418,0.6186146060993083,0,0,1,0,0,1,0
0.0,0.0,0.111305654445058,0.07078204910225476,0.06180053261585547,0.07866757131635571,0.047907834213747016,0.17914525044199722,0.00994707075158458,0.635919293910621,0.06180053261585547,0.0,1.191146947854355,0.635919293910621,0,0,1,0,0,1,0
0.0,0.0,0.05516784724476939,0.03604114390596399,0.022530324951957916,0.03744511500216382,0.04035770221392037,0.16105847721640404,0.007038873167708613,0.6532879642392941,0.022530324951957916,0.0,1.061676503735088,0.6532879642392941,0,0,1,0,0,1,0
0.0,0.0,0.14366451286292406,0.1021088433690274,0.06558957643900924,0.103367944009997,0.040977071430035636,0.19501294599474567,0.010321020025075275,0.7107401166378237,0.06558957643900924,0.0,1.1672837584065365,0.7107401166378237,0,0,1,0,0,1,0
0.0,0.0,0.04099402018803335,0.03477434076884466,0.010874664310595781,0.030354341509079615,0.04778987072059556,0.1598717824192808,0.0014229446718924158,0.8482576812828467,0.010874664310595781,0.0,1.11352561530792,0.8482576812828467,0,0,1,0,0,1,0
0.0,0.0,0.246941509351343,0.09055212995395581,0.07471217573849048,0.1256894862494363,0.10683895282584165,0.3855073916023424,0.028503881827337464,0.3666931634889995,0.07471217573849048,0.0,0.6692420277357463,0.3666931634889995,0,0,1,0,0,1,0
0.0,0.0,0.10907037527231314,0.117149094548493,0.08574153988637183,0.10727752606391774,0.06123876810448612,0.21679214191310592,0.02283666590995781,1.0740590210402372,0.08574153988637183,0.0,1.8601638966073155,1.0740590210402372,0,0,1,1,1,3,1
0.0,0.0,0.0968040990032375,0.08102283964706924,0.07125970944746707,0.08252737193621076,0.04913872783746662,0.22711832096460124,0.014728815308610513,0.83696871839736,0.07125970944746707,0.0,1.5730839662634244,0.83696871839736,0,0,1,1,0,2,0
0.0,0.0,0.1641686523522959,0.0708298754422966,0.05761661954974011,0.09086125569665732,0.055466984900106854,0.22696465753926737,0.027377897398130974,0.4314431713012399,0.05761661954974011,0.0,0.7824009684591403,0.4314431713012399,0,0,1,0,0,1,0
0.0,0.0,0.13428154110017448,0.1098546099549784,0.0446348509519323,0.09965640299051588,0.05033260532167274,0.20727785140326424,0.02946198621499956,0.8180855757937072,0.0446348509519323,0.0,1.1504806182634113,0.8180855757937072,0,0,1,0,0,1,0
0.0,0.0,0.03996063478087229,0.023843505409361903,0.007126189657305598,0.023693458814225424,0.030958455821603507,0.12008610364588296,0.0012729217344288695,0.5966599099387856,0.007126189657305598,0.0,0.7749856890612292,0.5966599099387856,0,0,1,0,0,1,0
0.0,0.0,0.19002235529364206,0.09711838325719734,0.058234999281090466,0.11062353027228178,0.08160606469472367,0.310452222996837,0.0126856160862687,0.5110865614761976,0.058234999281090466,0.0,0.8175488865472407,0.5110865614761976,0,0,1,0,0,1,0
0.0,0.0,0.08131064576199923,0.07850635171447891,0.05170080159968217,0.07250603769765981,0.049904696261977334,0.21220408452077252,0.01285216818560658,0.9654994801638689,0.05170080159968217,0.0,1.6013346193395217,0.9654994801638689,0,0,1,1,0,2,0
0.0,0.0,0.14432055862805507,0.1013884681826615,0.09132039678885681,0.10960447294555874,0.0689493088856209,0.24252441191548607,0.031969550724544514,0.7025178299519301,0.09132039678885681,0.0,1.3352742778240554,0.7025178299519301,0,0,1,1,0,2,0
0.0,0.0,0.07494335860271512,0.11910055832098936,0.12488381519535022,0.10950707261001101,0.054313192358656566,0.2239597090366692,0.03211602890599113,1.5891864383328584,0.12488381519535022,0.0,3.255540217639549,1.5891864383328584,1,0,1,1,1,4,1
0.0,0.0,0.1071089344050728,0.09145109465487314,0.04351882302034086,0.08338248668378997,0.047848561605366685,0.16150026972030207,0.028494967026651684,0.8538059066399909,0.04351882302034086,0.0,1.2601064357371292,0.8538059066399909,0,0,1,0,0,1,0
0.0,0.0,0.07812774440119773,0.06924757316271017,0.06295957551706872,0.0698956165609217,0.03251277860593076,0.13762198132279188,0.024609955818616823,0.8863264563310785,0.06295957551706872,0.0,1.6921704001907925,0.8863264563310785,0,0,1,1,0,2,0
0.0,0.0,0.10348180274275179,0.1446179563615715,0.08274218644610491,0.11886497547799993,0.05394384471181177,0.26665983535100596,0.05691481111690928,1.3975071463910549,0.08274218644610491,0.0,2.1970814162510814,1.3975071463910549,1,0,1,1,1,4,1
0.0,0.0,0.1009706952628455,0.12991331580190735,0.13706598167348735,0.12446582713503687,0.09189486630199017,0.33220100310528894,0.005697432229262094,1.286631025295972,0.13706598167348735,0.0,2.6441003766491673,1.286631025295972,1,0,1,1,1,4,1
0.0,0.0,0.15790826088877186,0.08428742545765916,0.08340933962937483,0.10247311285836626,0.07084444392074013,0.2622602146413642,0.029020406134277164,0.5337712619466286,0.08340933962937483,0.0,1.0619818251518272,0.5337712619466286,0,0,1,0,0,1,0
0.0,0.0,0.09531259119158711,0.12883375226990074,0.032998635083478264,0.09649468270371672,0.06617448992290365,0.24478302347101025,0.008128430350125905,1.351682909638099,0.032998635083478264,0.0,1.6978941337766236,1.351682909638099,1,0,1,1,1,4,1
0.0,0.0,0.15231784401304443,0.04803490528840216,0.026536337731828393,0.06873099808041927,0.09390129380974031,0.4076919087255761,0.009069760999596813,0.3153576013502866,0.026536337731828393,0.0,0.48957332563424877,0.3153576013502866,0,0,1,0,0,1,0
0.0,0.0,0.11542276786440456,0.0796726507567803,0.03411338342286147,0.07722036320020666,0.05370328367664946,0.19810102036891283,0.009429789313079478,0.6902620857982794,0.03411338342286147,0.0,0.9858111226564122,0.6902620857982794,0,0,1,0,0,1,0
0.0,0.0,0.2728926572408153,0.1509099342508212,0.052907659406738014,0.1569050462872989,0.10647993513267047,0.38555803148321904,0.020969069079347948,0.5529990538316197,0.052907659406738014,0.0,0.7468755255007637,0.5529990538316197,0,0,1,0,0,1,0
0.0,0.0,0.11934017505017798,0.11792860790470444,0.10567563191188906,0.11521825569286899,0.0790227655391361,0.26537111327256513,0.02001992020683178,0.9881636229500873,0.10567563191188906,0.0,1.8736554229718054,0.9881636229500873,0,0,1,1,0,2,0
0.0,0.0,0.19119939318443957,0.08104571082957965,0.04679288857532936,0.10002092585473205,0.08876541636636694,0.31933324632043353,0.01580858491512662,0.42387836907531723,0.04679288857532936,0.0,0.6686105466404075,0.42387836907531723,0,0,1,0,0,1,0
0.0,0.0,0.0893163069470562,0.06464756742178994,0.021195389162564433,0.05995170773830013,0.07008410386979012,0.25601127223857384,0.014266172895593144,0.723796648505205,0.021195389162564433,0.0,0.961101039860491,0.723796648505205,0,0,1,0,0,1,0
0.0,0.0,0.07708181392432838,0.03275413403777981,0.039088811176588426,0.045419723294119106,0.07380792727931255,0.2785789111740055,0.0023225332708732846,0.4249213588639136,0.039088811176588426,0.0,0.9320228667948723,0.4249213588639136,0,0,1,0,0,1,0
0.0,0.0,0.10132255431694531,0.09461695645781214,0.09822549001781877,0.0971954893125971,0.055683487637551515,0.20835204294052967,0.03604717730919741,0.9338100809397725,0.09822549001781877,0.0,1.9032341273028164,0.9338100809397725,0,0,1,1,0,2,0
0.0,0.0,0.20227122601494604,0.14200380310665023,0.045003471357396144,0.13282057589641066,0.08893668451974836,0.321482920053022,0.03323031488738392,0.7020430135383859,0.045003471357396144,0.0,0.9245326367754921,0.7020430135383859,0,0,1,0,0,1,0
0.0,0.0,0.1451104400547964,0.11838341429020588,0.08999918910580805,0.11796911443525408,0.061256291642020566,0.2656591226891425,0.015549383911729192,0.8158103471752635,0.08999918910580805,0.0,1.4360177482721235,0.8158103471752635,0,0,1,1,0,2,0
0.0,0.0,0.1780547993165481,0.130502586802444,0.07945485249328381,0.12962870635367998,0.08999419298560243,0.30623857841034774,0.019839194247450107,0.7329308413619043,0.07945485249328381,0.0,1.179166531512208,0.7329308413619043,0,0,1,0,0,1,0
0.0,0.0,0.311396019878707,0.15000704490883748,0.05315393988771283,0.16614101239602372,0.17024780167920517,0.5289818722705569,0.009595943291713828,0.4817228018664632,0.05315393988771283,0.0,0.6524178840108491,0.4817228018664632,0,0,1,0,0,1,0
0.0,0.0,0.13750387830338098,0.11755248097359025,0.09424397337349222,0.11671320340601342,0.07211789837518569,0.2744954765281226,0.035860142604154766,0.8548968038372488,0.09424397337349222,0.0,1.5402832027514677,0.8548968038372488,0,0,1,1,0,2,0
0.0,0.0,0.14164978675243486,0.06038336011997398,0.057280541123057416,0.07992426202886004,0.06716914221737322,0.27504434793851845,0.009258119466907336,0.4262832667883932,0.057280541123057416,0.0,0.8306618264582907,0.4262832667883932,0,0,1,0,0,1,0
0.0,0.0,0.09343480986505785,0.06552533845157699,0.09618838495839199,0.08016846793165096,0.023440018883654254,0.13064585978268192,0.0519555279973024,0.7012872103983493,0.09618838495839199,0.0,1.7307467409285546,0.7012872103983493,0,0,1,1,0,2,0
0.0,0.0,0.0376762659688171,0.025362047837393716,0.024340675895660233,0.028185259384816194,0.024171640486846096,0.09170863455451188,0.007406037491674866,0.6731392840017677,0.024340675895660233,0.0,1.319170126998851,0.6731392840017677,0,0,1,1,0,2,0
0.0,0.0,0.08877432093733081,0.03963360192901686,0.02932197568790629,0.0493408751208177,0.05156535659111348,0.22484641384207513,0.005286787957728124,0.4464484218197918,0.02932197568790629,0.0,0.7767426452403476,0.4464484218197918,0,0,1,0,0,1,0
0.0,0.0,0.12546846665650155,0.0785230161279231,0.07192640344186976,0.08861022558855436,0.03994619224331837,0.19663793826026815,0.035931598886565885,0.6258336647185725,0.07192640344186976,0.0,1.199091887285048,0.6258336647185725,0,0,1,0,0,1,0
0.0,0.0,0.11936839247815773,0.06922774801009293,0.08390063918305436,0.08543113192034951,0.06722614812627696,0.2639411416264604,0.01738283010568075,0.5799455503031086,0.08390063918305436,0.0,1.2828111462590113,0.5799455503031086,0,0,1,0,0,1,0
0.0,0.0,0.1336000585088909,0.10145789003874814,0.09010283509552842,0.10665466842047891,0.03638694740912466,0.18995602207780263,0.056578213910880845,0.759409327823524,0.09010283509552842,0.0,1.433826402816476,0.759409327823524,0,0,1,1,0,2,0
0.0,0.0,0.1830298474778784,0.04996264571196252,0.031155376366213402,0.07852762881700423,0.135094569780845,0.5678654404001765,0.003296983463070282,0.2729739079528719,0.031155376366213402,0.0,0.4431931731506628,0.2729739079528719,0,0,1,0,0,1,0
0.0,0.0,0.07867509506978919,0.08136845093508896,0.09809721137808902,0.08487730207951404,0.03371163388676855,0.15954358302518887,0.022069651528890875,1.0342207612478929,0.09809721137808902,0.0,2.281069772895871,1.0342207612478929,0,0,1,1,1,3,1
0.0,0.0,0.1900972249713567,0.12211201009645117,0.14984064451001772,0.14604047241856918,0.05139395093013398,0.23945404020909075,0.03803195408522308,0.6423627054637179,0.14984064451001772,0.0,1.4305901838244188,0.6423627054637179,0,0,1,1,0,2,0
0.0,0.0,0.1176342541089626,0.10720703584206784,0.06648499688010838,0.09963333066830166,0.07493268205983451,0.265488801415836,0.026698672204164168,0.9113512497092465,0.06648499688010838,0.0,1.4765304333111706,0.9113512497092465,0,0,1,1,0,2,0
0.0,0.0,0.04870923382378969,0.11294972770498611,0.06289073145883317,0.08437485517314876,0.061170294082304066,0.2457541040503081,0.009402120565139623,2.318808981980751,0.06289073145883317,0.0,3.6099284556901514,2.318808981980751,1,0,1,1,1,4,1
0.0,0.0,0.035058977464661974,0.0795626911233857,0.05976814921577295,0.06348812723180158,0.02472308177643853,0.11791841236974684,0.013934285481980538,2.2693309259419623,0.05976814921577295,0.0,3.974071018145818,2.2693309259419623,1,0,1,1,1,4,1
0.0,0.0,0.17168877390422116,0.11255803592821108,0.0671359704792361,0.11598520405996986,0.10166681348319821,0.4493237843120979,0.016078763790252717,0.6555896333756179,0.0671359704792361,0.0,1.0466203217652978,0.6555896333756179,0,0,1,0,0,1,0
